Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Applying Online Content-Based Knowledge Awareness and Team Learning to Develop Students’ Programming Skills, Reduce their Anxiety, and Regulate Cognitive Load in a Cloud Classroom","Universal Access in the Information Society","","","","10.1007/s10209-020-00789-6","Yih-Ping ChengPei-Di ShenMin-Ling HungChia-Wen TsaiChih-Hsien LinLynne Cheng Hsu","2021","http://link.springer.com/article/10.1007/s10209-020-00789-6","Article"
"ECC-Based Authentication Scheme for Cloud-Based Robots","Wireless Personal Communications","","117","2","10.1007/s11277-020-07935-6","Saurabh JainC. NandhiniRajesh Doriya","2021","http://link.springer.com/article/10.1007/s11277-020-07935-6","Article"
"Opposition-based learning inspired particle swarm optimization (OPSO) scheme for task scheduling problem in cloud computing","Journal of Ambient Intelligence and Humanized Computing","","12","10","10.1007/s12652-020-02730-4","Mohit AgarwalGur Mauj Saran Srivastava","2021","http://link.springer.com/article/10.1007/s12652-020-02730-4","Article"
"Learning-aided fine grained offloading for real-time applications in edge-cloud computing","Wireless Networks","","","","10.1007/s11276-021-02750-8","Qihe HuangXiaolong XuJinhui Chen","2021","http://link.springer.com/article/10.1007/s11276-021-02750-8","Article"
"Energy-efficient enhanced Particle Swarm Optimization for virtual machine consolidation in cloud environment","International Journal of Information Technology","","13","6","10.1007/s41870-021-00745-4","S. P. Usha KiranaDemian Antony D’Mello","2021","http://link.springer.com/article/10.1007/s41870-021-00745-4","Article"
"Call Admission Control Decision Maker Based on Optimized Fuzzy Inference System for 5G Cloud Radio Access Networks","Wireless Personal Communications","","120","1","10.1007/s11277-021-08487-z","K. SureshN. Kumaratharan","2021","http://link.springer.com/article/10.1007/s11277-021-08487-z","Article"
"Hybrid Meta-heuristic Approach for Workflow Scheduling in IaaS Cloud","Arabian Journal for Science and Engineering","","46","9","10.1007/s13369-021-05774-6","Poonam SinghMaitreyee DuttaNaveen Aggarwal","2021","http://link.springer.com/article/10.1007/s13369-021-05774-6","Article"
"RETRACTED ARTICLE: Green city economic efficiency based on cloud computing and machine learning","Arabian Journal of Geosciences","","14","11","10.1007/s12517-021-07204-1","Zhang Jin","2021","http://link.springer.com/article/10.1007/s12517-021-07204-1","Article"
"Multi-objective workflow optimization strategy (MOWOS) for cloud computing","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00219-1","J. Kok KonjaangLina Xu","2021","http://link.springer.com/article/10.1186/s13677-020-00219-1","Article"
"A hybrid meta-heuristic task scheduling algorithm based on genetic and thermodynamic simulated annealing algorithms in cloud computing environments","Neural Computing and Applications","","33","24","10.1007/s00521-021-06289-9","Mozhdeh TanhaMirsaeid Hosseini ShirvaniAmir Masoud Rahmani","2021","http://link.springer.com/article/10.1007/s00521-021-06289-9","Article"
"Privacy Preservation in Cloud Computing Using Randomized Encoding","Wireless Personal Communications","","120","4","10.1007/s11277-021-08588-9","Parmod KaliaDivya BansalSanjeev Sofat","2021","http://link.springer.com/article/10.1007/s11277-021-08588-9","Article"
"Increasing the quality of services and resource utilization in vehicular cloud computing using best host selection methods","Cluster Computing","","24","2","10.1007/s10586-020-03159-2","Reza SookhtsaraeiMarzieh IrajiJavad ArtinMohammad Saber Iraji","2021","http://link.springer.com/article/10.1007/s10586-020-03159-2","Article"
"Dynamic scheduling of bags-of-tasks with sensitive input data and end-to-end deadlines in a hybrid cloud","Multimedia Tools and Applications","","80","11","10.1007/s11042-020-08974-8","Georgios L. StavrinidesHelen D. Karatza","2021","http://link.springer.com/article/10.1007/s11042-020-08974-8","Article"
"Energy and Cost-Aware Workflow Scheduling in Cloud Computing Data Centers Using a Multi-objective Optimization Algorithm","Journal of Network and Systems Management","","29","3","10.1007/s10922-021-09599-4","Ali MohammadzadehMohammad MasdariFarhad Soleimanian Gharehchopogh","2021","http://link.springer.com/article/10.1007/s10922-021-09599-4","Article"
"A Privacy-preserving Fuzzy Search Scheme Supporting Logic Query over Encrypted Cloud Data","Mobile Networks and Applications","","26","4","10.1007/s11036-019-01493-3","Shaojing FuQi ZhangNan JiaMing Xu","2021","http://link.springer.com/article/10.1007/s11036-019-01493-3","Article"
"Equality test with an anonymous authorization in cloud computing","Wireless Networks","","27","2","10.1007/s11276-020-02462-5","Hisham AbdallaHu XiongAbubaker WahaballaMohammed RamadanZhiguang Qin","2021","http://link.springer.com/article/10.1007/s11276-020-02462-5","Article"
"RETRACTED ARTICLE: Climatic data analysis and computer data simulation of inland cities based on cloud computing and remote sensing images","Arabian Journal of Geosciences","","14","11","10.1007/s12517-021-07275-0","Qiao Zhou","2021","http://link.springer.com/article/10.1007/s12517-021-07275-0","Article"
"Using cloud computing platform of 6G IoT in e-commerce personalized recommendation","International Journal of System Assurance Engineering and Management","","12","4","10.1007/s13198-021-01059-1","Junhai WangYiman Zhang","2021","http://link.springer.com/article/10.1007/s13198-021-01059-1","Article"
"Secure outsourced attribute-based signcryption for cloud-based Internet of Vehicles in a smart city","Annals of Telecommunications","","76","9 - 10","10.1007/s12243-021-00833-3","Negalign Wake HunderaChuanjie JinMuhammad Umar AftabDagmawit MesfinSachin Kumar","2021","http://link.springer.com/article/10.1007/s12243-021-00833-3","Article"
"Dynamic scheduling of tasks in cloud computing applying dragonfly algorithm, biogeography-based optimization algorithm and Mexican hat wavelet","The Journal of Supercomputing","","77","2","10.1007/s11227-020-03317-8","Mohammad Reza ShiraniFaramarz Safi-Esfahani","2021","http://link.springer.com/article/10.1007/s11227-020-03317-8","Article"
"MAPMCECCM: a mutual authentication protocol for mobile cloud environment using Chebyshev Chaotic Map","Telecommunication Systems","","78","3","10.1007/s11235-021-00809-7","Manojkumar VivekanandanV. N. SastryU. Srinivasulu Reddy","2021","http://link.springer.com/article/10.1007/s11235-021-00809-7","Article"
"Power efficient virtual machine placement in cloud data centers with a discrete and chaotic hybrid optimization algorithm","Cluster Computing","","24","2","10.1007/s10586-020-03187-y","Sasan GharehpashaMohammad MasdariAhmad Jafarian","2021","http://link.springer.com/article/10.1007/s10586-020-03187-y","Article"
"SLA-aware Stochastic Load Balancing in Dynamic Cloud Environment","Journal of Grid Computing","","19","4","10.1007/s10723-021-09592-w","Sounak BanerjeeSarbani RoySunirmal Khatua","2021","http://link.springer.com/article/10.1007/s10723-021-09592-w","Article"
"An Automatic Method for Tree Species Point Cloud Segmentation Based on Deep Learning","Journal of the Indian Society of Remote Sensing","","49","9","10.1007/s12524-021-01358-x","Lin PuJiabin XvFei Deng","2021","http://link.springer.com/article/10.1007/s12524-021-01358-x","Article"
"Energy Refining Balance with Ant Colony System for Cloud Placement Machines","Journal of Grid Computing","","19","1","10.1007/s10723-021-09547-1","Hamed TabrizchiMarjan Kuchaki Rafsanjani","2021","http://link.springer.com/article/10.1007/s10723-021-09547-1","Article"
"Research on Key Influencing Factors of E-Government Cloud Service Satisfaction","Wireless Personal Communications","","","","10.1007/s11277-021-08567-0","Gang LiMingle ZhouZhengqian FengMin LiHui Jiang","2021","http://link.springer.com/article/10.1007/s11277-021-08567-0","Article"
"An Efficient Scheme of Cloud Data Assured Deletion","Mobile Networks and Applications","","26","4","10.1007/s11036-019-01497-z","Yuechi TianTong ShaoZhen Li","2021","http://link.springer.com/article/10.1007/s11036-019-01497-z","Article"
"Quantum k-means algorithm based on trusted server in quantum cloud computing","Quantum Information Processing","","20","4","10.1007/s11128-021-03071-7","Changqing GongZhaoyang DongAbdullah GaniHan Qi","2021","http://link.springer.com/article/10.1007/s11128-021-03071-7","Article"
"The First Droplet in a Cloud Chamber Track","Foundations of Physics","","51","2","10.1007/s10701-021-00452-x","Jonathan F. Schonfeld","2021","http://link.springer.com/article/10.1007/s10701-021-00452-x","Article"
"Providing diagnosis on diabetes using cloud computing environment to the people living in rural areas of India","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03154-4","Dharmendra Singh RajputSyed Muzamil BashaQin XinThippa Reddy GadekalluRajesh KaluriKuruva LakshmannaPraveen Kumar Reddy Maddikunta","2021","http://link.springer.com/article/10.1007/s12652-021-03154-4","Article"
"PCOS—Privacy-Controlled Offloading Scheme for Secure Service Data Offloading in Edge-Internet of Things-Cloud Scenario","Arabian Journal for Science and Engineering","","","","10.1007/s13369-021-05607-6","Mohammed Saeed Alkatheiri","2021","http://link.springer.com/article/10.1007/s13369-021-05607-6","Article"
"Checkpointing Algorithms for Fault-Tolerant Execution of Large-Scale Distributed Applications in Cloud","Wireless Personal Communications","","117","3","10.1007/s11277-020-07949-0","Priti KumariParmeet Kaur","2021","http://link.springer.com/article/10.1007/s11277-020-07949-0","Article"
"Cybersecurity in outsourcing and cloud computing: a growing challenge for contract drafting","International Cybersecurity Law Review","","2","1","10.1365/s43439-021-00029-4","David BomhardAndreas Daum","2021","http://link.springer.com/article/10.1365/s43439-021-00029-4","Article"
"An efficient latency aware resource provisioning in cloud assisted mobile edge framework","Peer-to-Peer Networking and Applications","","14","3","10.1007/s12083-020-01070-6","Rajasekhar Bandapalle MulintiM. Nagendra","2021","http://link.springer.com/article/10.1007/s12083-020-01070-6","Article"
"Cloud Computing Intrusion Detection Technology Based on BP-NN","Wireless Personal Communications","","","","10.1007/s11277-021-08569-y","Linbin Wen","2021","http://link.springer.com/article/10.1007/s11277-021-08569-y","Article"
"Integer multiplication ranking method for cloud services selection","Journal of Ambient Intelligence and Humanized Computing","","12","2","10.1007/s12652-020-02298-z","Amarjit MalhotraS. K. DhurandherMegha GuptaBijendra Kumar","2021","http://link.springer.com/article/10.1007/s12652-020-02298-z","Article"
"Semantic segmentation of surface from lidar point cloud","Multimedia Tools and Applications","","80","28 - 29","10.1007/s11042-020-09841-2","Aritra MukherjeeSourya Dipta DasJasorsi GhoshAnanda S. ChowdhurySanjoy Kumar Saha","2021","http://link.springer.com/article/10.1007/s11042-020-09841-2","Article"
"Three-stage generative network for single-view point cloud completion","The Visual Computer","","","","10.1007/s00371-021-02301-4","Bingling XiaoFeipeng Da","2021","http://link.springer.com/article/10.1007/s00371-021-02301-4","Article"
"The effect of online mentoring system through professional learning community with information and communication technology via cloud computing for pre-service teachers in Thailand","Education and Information Technologies","","26","1","10.1007/s10639-020-10304-2","Danaisak KaroSirirat Petsangsri","2021","http://link.springer.com/article/10.1007/s10639-020-10304-2","Article"
"Intelligent workflow scheduling for Big Data applications in IoT cloud computing environments","Cluster Computing","","24","4","10.1007/s10586-021-03291-7","Laith AbualigahAli DiabatMohamed Abd Elaziz","2021","http://link.springer.com/article/10.1007/s10586-021-03291-7","Article"
"Reliable verification of distributed encoded data fragments in the cloud","Journal of Ambient Intelligence and Humanized Computing","","12","10","10.1007/s12652-020-02610-x","Vikas ChouhanSateesh K. Peddoju","2021","http://link.springer.com/article/10.1007/s12652-020-02610-x","Article"
"Species composition and diversity of woody communities along an elevational gradient in tropical Dwarf Cloud Forest","Journal of Mountain Science","","18","6","10.1007/s11629-020-6055-x","Breno MoreiraPedro Manuel VillaCarlos Mariano Alvez-VallesFabricio Alvim Carvalho","2021","http://link.springer.com/article/10.1007/s11629-020-6055-x","Article"
"Benutzerfreundlicher Datenschutz in Cloud-basierten Office-Paketen","Datenschutz und Datensicherheit - DuD","","45","1","10.1007/s11623-020-1386-x","Jan TolsdorfFlorian DehlingDenis Feth","2021","http://link.springer.com/article/10.1007/s11623-020-1386-x","Article"
"3D lidar point-cloud projection operator and transfer machine learning for effective road surface features detection and segmentation","The Visual Computer","","","","10.1007/s00371-021-02103-8","Heyang Thomas LiZachary ToddNikolas BielskiFelix Carroll","2021","http://link.springer.com/article/10.1007/s00371-021-02103-8","Article"
